,country,article_name,revision_id,article_quality_est.,population
32105,Samoan,Tuu'u Anasi'i Leota,707525315.0,Stub,
32106,Samoan,Tuiloma Pule Lameko,707750982.0,Stub,
32107,Samoan,Laauli Leuatea Polataivao,714244543.0,Stub,
32108,Samoan,To’alepaiali’i Toeolesulusulu Salesa III,717442173.0,Stub,
32109,Samoan,Namulau’ulu Vavae Tuilagi,718995854.0,Stub,
32110,Samoan,Lefau Harry Schuster,719691980.0,Stub,
32111,Samoan,Tuitama Talalelei Tuitama,723152770.0,Stub,
32112,Samoan,Le Mamea Matatumua Ata,726724077.0,Stub,
32113,Samoan,Tole’afoa Solomona To’ailoa,726724455.0,Stub,
32114,Samoan,Lealailepule Rimoni Aiafi,738999542.0,Start,
32115,Samoan,Va'ai Papu Vailupe,739170575.0,Start,
32116,Samoan,Palusalue Fa’apo II,739170586.0,Start,
32117,Samoan,Tolofuaivalelei Falemoe Lei’ataua,739170620.0,Start,
32118,Samoan,A'eau Peniamina,739170646.0,Start,
32119,Samoan,Patu Ativalu,739170663.0,Stub,
32120,Samoan,Sua Sulu'ape Paulo II,740773350.0,C,
32121,Samoan,Asiata Sale'imoa Va'ai,745204530.0,Stub,
32122,Samoan,Aiono Nonumalo Sofara,748298776.0,Stub,
32123,Samoan,Mata'afa Faumuina Fiame Mulinu'u I,748384437.0,Start,
32124,Samoan,Fiame Mata'afa Faumuina Mulinu'u II,748477510.0,C,
32125,Samoan,Matatumua Maimoana,757107378.0,Start,
32126,Samoan,Laulu Fetauimalemau Mata'afa,757107952.0,C,
32127,Samoan,Fiame Naomi Mata'afa,757562316.0,Start,
32128,Samoan,Safuneitu'uga Pa'aga Neri,757616961.0,Stub,
32129,Samoan,Gatoloaifaana Amataga Alesana-Gidlow,758953501.0,Stub,
32130,Samoan,Tuala Ainiu Iusitino,762572848.0,Stub,
32131,Samoan,Paul Alan Cox,767363297.0,C,
32132,Samoan,Tuala Falenaoti Tiresa Malietoa,771267864.0,Stub,
32133,Samoan,Toi Aukuso Cain,771651038.0,Stub,
32134,Samoan,Muagututagata Peter Ah Him,780759402.0,Stub,
32135,Samoan,Sua Rimoni Ah Chong,782134923.0,Start,
32136,Samoan,Luamanuvao Winnie Laban,782465136.0,Start,
32137,Samoan,Order of Merit of Samoa,782768517.0,Stub,
32138,Samoan,Sapa'u Ruperake Petaia,783679600.0,Stub,
32139,Samoan,Le Mamea Ropati,784413731.0,Start,
32140,Samoan,Tui Manuʻa Elisala,785553682.0,Start,
32141,Samoan,Mata'afa,786776338.0,Start,
32142,Samoan,Polataivao Fosi,787519332.0,C,
32143,Samoan,Tony Tuimavave,788649434.0,Start,
32144,Samoan,Tuimaleali'ifano,791884820.0,Stub,
32145,Samoan,Dave Solomon (rugby),793129536.0,Start,
32146,Samoan,Va'ai Kolone,793294077.0,Start,
32147,Samoan,Tamaseu Leni Warren,793926721.0,Stub,
32148,Samoan,Mata'afa Iosefo,794202189.0,Start,
32149,Samoan,Ale Vena Ale,796309750.0,Stub,
32150,Samoan,Keneti Sio,796377891.0,Stub,
32151,Samoan,Prime Minister of Samoa,797760961.0,C,
32152,Samoan,Tupua Tamasese Lealofi IV,798166885.0,Stub,
32153,Samoan,Tofilau Eti Alesana,798166951.0,Start,
32154,Samoan,Aiono Fanaafi Le Tagaloa,798494387.0,Start,
32155,Samoan,Le Tagaloa Pita,798807561.0,Start,
32156,Samoan,Aveau Niko Palamo,801057378.0,Stub,
32157,Samoan,Mark Gosche,801142102.0,C,
32158,Samoan,Lauaki Namulauulu Mamoe,801175876.0,C,
32159,Samoan,Tufuga Efi,801182300.0,C,
32160,Samoan,Salamasina,801186581.0,Start,
32161,Samoan,Tupua Tamasese Meaʻole,801213484.0,Stub,
32162,Samoan,Emma Kruse Va'ai,801564093.0,Start,
32163,Samoan,Tuilaepa Aiono Sailele Malielegaoi,801570141.0,C,
32164,Samoan,Tupua Tamasese,801746626.0,Stub,
32165,Samoan,Tupua Tamasese Lealofi III,801944573.0,Start,
32166,Samoan,Olaf Frederick Nelson,802011301.0,Start,
32167,Samoan,Va'aletoa Sualauvi II,802218035.0,Start,
32168,Samoan,Faumuina Tiatia Liuga,802850235.0,Start,
32169,Samoan,Malietoa Tanumafili II,804303257.0,C,
32170,Samoan,Fuimaono Naoia Tei,804379271.0,Stub,
32171,Samoan,Fuiono Senio,804379277.0,Stub,
32172,Samoan,O le Ao o le Malo,806055721.0,GA,
32173,Samoan,William Sio,807177019.0,C,
34569,Montserratian,Speaker of the Legislative Assembly of Montserrat,674919905.0,Stub,
34570,Montserratian,Peter Waterworth,712713704.0,Stub,
34571,Montserratian,Christopher J. Turner,719256142.0,Start,
34572,Montserratian,Howard Fergus,725980651.0,Start,
34573,Montserratian,Ashley Greenwood,737169369.0,Start,
34574,Montserratian,Teresina Bodkin,757086597.0,Stub,
34575,Montserratian,Shirley Osborne,757086621.0,Stub,
34576,Montserratian,Adrian Davis (governor),762009545.0,Stub,
34577,Montserratian,David G. P. Taylor,768679602.0,Start,
34578,Montserratian,Sarita Francis,770131970.0,Start,
34579,Montserratian,David Brandt (politician),771351774.0,Stub,
34580,Montserratian,Bertrand Osborne,771351955.0,Stub,
34581,Montserratian,Percival Austin Bramble,771352057.0,Stub,
34582,Montserratian,Winston Pond,781452925.0,Stub,
34583,Montserratian,Mary Rose Tuitt,783821985.0,Start,
34584,Montserratian,Tony Longrigg,784856577.0,Stub,
34585,Montserratian,Deborah Barnes-Jones,784875662.0,Start,
34586,Montserratian,William Henry Bramble,788976365.0,C,
34587,Montserratian,John Kemys Spencer-Churchill,789918293.0,Stub,
34588,Montserratian,Reuben Meade,790614135.0,Start,
34589,Montserratian,Wilfred Bennett Davidson-Houston,791981452.0,Start,
34590,Montserratian,Elizabeth Carriere,793896767.0,Stub,
34591,Montserratian,"Government House, Montserrat",798265888.0,Start,
34592,Montserratian,Donaldson Romeo,799317293.0,Start,
34593,Montserratian,Premier of Montserrat,801175821.0,Start,
34594,Montserratian,Governor of Montserrat,806415676.0,Start,
34595,Montserratian,Tony Abbott (governor),806730593.0,Stub,
35662,Pitcairn Islands,Chairman of the Island Council (Pitcairn),680532939.0,Stub,
35663,Pitcairn Islands,Edgar Allen Christian,715823848.0,Stub,
35664,Pitcairn Islands,Frederick Martin Christian,715823876.0,Stub,
35665,Pitcairn Islands,John Lorenzo Christian,715823908.0,Stub,
35666,Pitcairn Islands,Benjamin Stanley Young,717259837.0,Stub,
35667,Pitcairn Islands,Edward Quintal,717338734.0,Stub,
35668,Pitcairn Islands,Arthur Quintal I,717340951.0,Stub,
35669,Pitcairn Islands,Fletcher Christian II,717340996.0,Stub,
35670,Pitcairn Islands,Moses Young,717341064.0,Stub,
35671,Pitcairn Islands,Matthew McCoy (Magistrate),717345596.0,Stub,
35672,Pitcairn Islands,Arthur Quintal II,717346443.0,Stub,
35673,Pitcairn Islands,Charles Christian II,717350782.0,Stub,
35674,Pitcairn Islands,Norris Henry Young,717867039.0,Stub,
35675,Pitcairn Islands,Arthur Galsworthy,719706841.0,Stub,
35676,Pitcairn Islands,Jonathan Sinclair,731458576.0,Stub,
35677,Pitcairn Islands,Simon Young (magistrate),748179514.0,Stub,
35678,Pitcairn Islands,Brian Young (magistrate),749046736.0,Stub,
35679,Pitcairn Islands,Joshua Hill (Pitcairn Island leader),751464749.0,Stub,
35680,Pitcairn Islands,George Fergusson (diplomat),754790610.0,C,
35681,Pitcairn Islands,James Russell McCoy,754935959.0,Start,
35682,Pitcairn Islands,Matthew Edmond McCoy,754935982.0,Stub,
35683,Pitcairn Islands,Richard Fell,764601118.0,Start,
35684,Pitcairn Islands,William Alfred Young,779056744.0,Stub,
35685,Pitcairn Islands,Governor of Pitcairn,782764117.0,Start,
35686,Pitcairn Islands,Martin Williams (diplomat),783746509.0,Stub,
35687,Pitcairn Islands,David Aubrey Scott,785508390.0,Start,
35688,Pitcairn Islands,Harold Smedley,788318957.0,Start,
35689,Pitcairn Islands,List of high commissioners of the United Kingdom to New Zealand,790881651.0,Start,
35690,Pitcairn Islands,Betty Christian,791265995.0,Start,
35691,Pitcairn Islands,Meralda Warren,794905581.0,C,
35692,Pitcairn Islands,Victoria Treadell,795649021.0,Start,
35693,Pitcairn Islands,Charles Richard Parkin Christian,796203049.0,Stub,
35694,Pitcairn Islands,Warren Clive Christian,796203180.0,Stub,
35695,Pitcairn Islands,Jay Warren,796203252.0,Start,
35696,Pitcairn Islands,Robert Alston,796592041.0,Stub,
35697,Pitcairn Islands,Butterworth Stavely,797221428.0,Start,
35698,Pitcairn Islands,Gerard Bromley Robert Christian,799551777.0,Stub,
35699,Pitcairn Islands,Ivan Christian,799551778.0,Stub,
35700,Pitcairn Islands,Pervis Ferris Young,799551779.0,Stub,
35701,Pitcairn Islands,Thursday October Christian II,799551780.0,Start,
35702,Pitcairn Islands,Brenda Christian,799551784.0,Start,
35703,Pitcairn Islands,Shawn Christian (mayor),800137512.0,Start,
35704,Pitcairn Islands,List of rulers of the Pitcairn Islands,801175970.0,Start,
38470,Saint Kitts and Nevis,Earl Asim Martin,687127320.0,Stub,
38471,Saint Kitts and Nevis,Paul Southwell,703666654.0,Start,
38472,Saint Kitts and Nevis,Lee Moore (politician),709078753.0,Stub,
38473,Saint Kitts and Nevis,Joseph Parry (politician),709078817.0,Start,
38474,Saint Kitts and Nevis,Robert James Dugu Gordon,710428915.0,Stub,
38475,Saint Kitts and Nevis,Sam Condor,720360218.0,Stub,
38476,Saint Kitts and Nevis,Joseph Nathaniel France,720572188.0,Stub,
38477,Saint Kitts and Nevis,Shawn Richards,723892438.0,Start,
38478,Saint Kitts and Nevis,Patrice Nisbett,737165159.0,Stub,
38479,Saint Kitts and Nevis,Premier of Nevis,757950077.0,Stub,
38480,Saint Kitts and Nevis,Vance Amory,774778329.0,C,
38481,Saint Kitts and Nevis,Edmund Wickham Lawrence (Governor-General),778464259.0,Start,
38482,Saint Kitts and Nevis,Ada Mae Edwards,779378782.0,Start,
38483,Saint Kitts and Nevis,Constance V. Mitcham,779379168.0,Start,
38484,Saint Kitts and Nevis,Marcella Liburd,783358108.0,Start,
38485,Saint Kitts and Nevis,Mark Brantley,784208810.0,Start,
38486,Saint Kitts and Nevis,Attorney General of Saint Kitts and Nevis,787971501.0,Start,
38487,Saint Kitts and Nevis,Clement Arrindell,788231533.0,Start,
38488,Saint Kitts and Nevis,Tapley Seaton,792406694.0,Start,
38489,Saint Kitts and Nevis,Konris Maynard,794794927.0,Stub,
38490,Saint Kitts and Nevis,Robert Llewellyn Bradshaw,796076948.0,C,
38491,Saint Kitts and Nevis,Simeon Daniel,797053483.0,Start,
38492,Saint Kitts and Nevis,List of Prime Ministers of Saint Kitts and Nevis,797760842.0,Start,
38493,Saint Kitts and Nevis,Kennedy Simmonds,798766032.0,Stub,
38494,Saint Kitts and Nevis,Timothy Harris,799339256.0,Start,
38495,Saint Kitts and Nevis,Ouboutou Tegremante,799930780.0,Stub,
38496,Saint Kitts and Nevis,Eustace John,802273418.0,Stub,
38497,Saint Kitts and Nevis,Denzil Douglas,804081241.0,Start,
38498,Saint Kitts and Nevis,Governor-General of Saint Kitts and Nevis,804862608.0,Start,
38499,Saint Kitts and Nevis,Cuthbert Sebastian,804942241.0,Start,
39573,Macedonia,List of mayors of Radoviš,690088836.0,Stub,
39574,Macedonia,Trifun Kostovski,711339559.0,Start,
39575,Macedonia,Dimitar Dimitrov (writer),714327408.0,Start,
39576,Macedonia,Jagnula Kunovska,715648720.0,Start,
39577,Macedonia,Stevo Pendarovski,717927538.0,Start,
39578,Macedonia,Gordan Georgiev,724075817.0,Stub,
39579,Macedonia,Slobodan Čašule,724421215.0,Stub,
39580,Macedonia,Spiro Ristovski,724502588.0,Stub,
39581,Macedonia,Valon Saracini,725551017.0,Start,
39582,Macedonia,Mile Zechevikj,725560890.0,Stub,
39583,Macedonia,Nikola Spasovski,725570133.0,Stub,
39584,Macedonia,Vančo Šontevski,725570918.0,Stub,
39585,Macedonia,Risto Gjorgjiev,725570977.0,Stub,
39586,Macedonia,Vlado Misajlovski,725577168.0,Stub,
39587,Macedonia,Ksente Bogoev,728545577.0,Stub,
39588,Macedonia,Ferdinand Odžakov,736545789.0,Stub,
39589,Macedonia,Slobodan Bogoevski,738375479.0,Stub,
39590,Macedonia,Ministry of Environment and Physical Planning,738431228.0,Stub,
39591,Macedonia,Vangel Ajanovski-Oče,751054819.0,Stub,
39592,Macedonia,Emil Kirjas,756341426.0,Stub,
39593,Macedonia,Abdylaqim Ademi,762110004.0,Stub,
39594,Macedonia,Dobri Veličkovski,763061803.0,Stub,
39595,Macedonia,Stanko Mladenovski,764411930.0,Stub,
39596,Macedonia,Siljan Avramovski,765551331.0,Start,
39597,Macedonia,Goran Mitevski,771736771.0,Stub,
39598,Macedonia,Stevčo Jakimovski,774773036.0,Stub,
39599,Macedonia,Mile Janakieski,774773200.0,Stub,
39600,Macedonia,Ilija Dimovski,779048199.0,Stub,
39601,Macedonia,Todor Petrov,780424320.0,C,
39602,Macedonia,Metodija Andonov-Čento,781819701.0,Start,
39603,Macedonia,Vera Aceva,783955998.0,Start,
39604,Macedonia,Dragan Bogdanovski,784214010.0,Stub,
39605,Macedonia,Ljupco Andonovski,786138077.0,Stub,
39606,Macedonia,Abdilaqim Ademi,787391041.0,Start,
39607,Macedonia,Timco Mucunski,787914897.0,Start,
39608,Macedonia,Gabriela Konevska-Trajkovska,787991725.0,Stub,
39609,Macedonia,Ilinka Mitreva,787991780.0,Stub,
39610,Macedonia,Igor Džundev,788000145.0,Stub,
39611,Macedonia,Ljube Boškoski,788026057.0,C,
39612,Macedonia,Zoran Veruševski,788727080.0,Stub,
39613,Macedonia,Andrej Žernovski,789073582.0,Start,
39614,Macedonia,Mincho Jordanov,790065914.0,Stub,
39615,Macedonia,Gordana Jankuloska,790422718.0,Stub,
39616,Macedonia,Sašo Mijalkov,790441999.0,Start,
39617,Macedonia,Maksim Dimitrievski,791059536.0,Stub,
39618,Macedonia,Bojan Bojanovski,791879937.0,Stub,
39619,Macedonia,Boris Trajkovski,791970429.0,C,
39620,Macedonia,Mirvan Xhemaili,791991542.0,Start,
39621,Macedonia,Branko Crvenkovski,792146742.0,Start,
39622,Macedonia,Bujar Osmani,792571494.0,Stub,
39623,Macedonia,Zoran Stavreski,795362031.0,Stub,
39624,Macedonia,Adnan Jashari,797194590.0,Start,
39625,Macedonia,Radmila Šekerinska,797194679.0,Start,
39626,Macedonia,Džordže Arsov,800739330.0,Start,
39627,Macedonia,Savo Klimovski,801846630.0,Stub,
39628,Macedonia,Alajdin Demiri,803102189.0,Stub,
39629,Macedonia,President of Macedonia,804647547.0,C,
39630,Macedonia,Kiro Gligorov,804752356.0,C,
39631,Macedonia,Mayor of the City of Skopje,805813045.0,C,
39632,Macedonia,Gjorge Ivanov,805874186.0,GA,
39633,Macedonia,Josif Mihajlović Jurukovski,806155912.0,Start,
39634,Macedonia,Zoran Jolevski,806217021.0,C,
39635,Macedonia,Zoran Zaev,806504184.0,C,
39636,Macedonia,Teuta Arifi,806835501.0,Start,
39637,Macedonia,Koce Trajanovski,807092813.0,Start,
39928,Abkhazia,Zaur Avidzba,694519009.0,Start,
39929,Abkhazia,Zaur Ardzinba,704938340.0,Start,
39930,Abkhazia,Zurab Achba,721094337.0,Stub,
39931,Abkhazia,Shota Shamatava,723736482.0,Stub,
39932,Abkhazia,Sumbat Saakian,755193428.0,Stub,
39933,Abkhazia,Zakan Jugelia,786203824.0,Start,
39934,Abkhazia,Raul Eshba,789039267.0,Stub,
39935,Abkhazia,Bagrat Shinkuba,789818648.0,Start,
39936,Abkhazia,Samson Chanba,789818730.0,Start,
39937,Abkhazia,Efrem Eshba,798644673.0,Stub,
39938,Abkhazia,Garri Aiba,799618550.0,Start,
39939,Abkhazia,Zhiuli Shartava,802029007.0,Start,
39940,Abkhazia,Yuri Voronov,803018106.0,Stub,
39941,Abkhazia,Gennadi Berulava,805063877.0,Stub,
39942,Abkhazia,Guram Gabiskiria,805775169.0,Start,
39943,Abkhazia,Nestor Lakoba,805967589.0,C,
42509,Niuean,Young Vivian,703037968.0,Start,
42510,Niuean,Robert Rex,763768679.0,Start,
42511,Niuean,Atapana Siakimotu,766068997.0,Stub,
42512,Niuean,Ahohiva Levi,766068998.0,Stub,
42513,Niuean,Bill Vakaafi Motufoou,766069253.0,Stub,
42514,Niuean,Pokotoa Sipeli,766069256.0,Stub,
42515,Niuean,Terry Coe,766069372.0,Stub,
42516,Niuean,Togiavalu Pihigia,766069407.0,Stub,
42517,Niuean,Hima Douglas,766069520.0,Stub,
42518,Niuean,Dalton Tagelagi,766069576.0,Stub,
42519,Niuean,Michael Jackson (journalist),770018880.0,Start,
42520,Niuean,Enetama Lipitoa,771152922.0,Stub,
42521,Niuean,Sani Lakatani,775947817.0,Stub,
42522,Niuean,O'Love Jacobsen,779369629.0,C,
42523,Niuean,Sisilia Talagi,779369671.0,Stub,
42524,Niuean,Salilo Tongia,779369724.0,Stub,
42525,Niuean,Va'aiga Tukuitonga,779369750.0,Stub,
42526,Niuean,Togia Sioneholo,796747380.0,Stub,
42527,Niuean,Premier of Niue,797757076.0,Start,
42528,Niuean,Toke Talagi,803392432.0,C,
42529,Niuean,Frank Lui,804027488.0,Start,
42530,Niuean,Joan Viliamu,806666816.0,Stub,
42678,Ivorian,Noel Ahipeaud,703133769.0,Stub,
42679,Ivorian,Tuo Fozié,708711840.0,Start,
42680,Ivorian,Léon Emmanuel Monnet,710585105.0,Stub,
42681,Ivorian,Pierre Djédji Amondji,713176326.0,Stub,
42682,Ivorian,Auguste Denise,714183793.0,Stub,
42683,Ivorian,Philippe Yacé,714200423.0,Stub,
42684,Ivorian,Jean-Baptiste Mockey,714822110.0,Stub,
42685,Ivorian,Séry Bailly,725560428.0,Start,
42686,Ivorian,Laurent Akoun,729142061.0,Stub,
42687,Ivorian,Daniel Aka Ahizi,733596387.0,Stub,
42688,Ivorian,Bamba Mamadou,735408389.0,Stub,
42689,Ivorian,Simeon Aké,743428650.0,Start,
42690,Ivorian,Martial Joseph Ahipeaud,744522699.0,Stub,
42691,Ivorian,Innocent Anaky,744920472.0,Start,
42692,Ivorian,First Lady of Ivory Coast,749766207.0,Stub,
42693,Ivorian,Queen Pokou,750972336.0,Start,
42694,Ivorian,Émile Boga Doudou,755479236.0,C,
42695,Ivorian,Adrien Jules Jean Bonhoure,756060260.0,Stub,
42696,Ivorian,Seydou Diarra,760303900.0,Start,
42697,Ivorian,Gilbert Aké,760304267.0,Stub,
42698,Ivorian,Jeannot Ahoussou-Kouadio,760393381.0,Start,
42699,Ivorian,Henri Konan Bédié,764345360.0,B,
42700,Ivorian,Affoussiata Bamba-Lamine,766524815.0,Start,
42701,Ivorian,Lambert Amon Tanoh,767265950.0,Stub,
42702,Ivorian,Jean-Louis Billon,768302622.0,Start,
42703,Ivorian,Robert Beugré Mambé,769591168.0,Stub,
42704,Ivorian,Abdourahmane Cissé,770710515.0,C,
42705,Ivorian,Vice-President of Ivory Coast,774756970.0,Start,
42706,Ivorian,Jean Konan Banny,776348888.0,Start,
42707,Ivorian,Jacqueline Oble,779741800.0,C,
42708,Ivorian,Ernest Boka,784395089.0,Stub,
42709,Ivorian,François Amichia,787310676.0,Stub,
42710,Ivorian,Aboubakar Diaby Ouattara,787437447.0,Stub,
42711,Ivorian,Youssouf Bakayoko,788065543.0,Stub,
42712,Ivorian,Chantal Compaoré,788330706.0,GA,
42713,Ivorian,Désiré Tagro,788421683.0,Start,
42714,Ivorian,Mamadou Koulibaly,788462808.0,C,
42715,Ivorian,Pascal Affi N'Guessan,788498433.0,C,
42716,Ivorian,Étienne Djaument,788825623.0,Stub,
42717,Ivorian,Victor Biaka Boda,788825785.0,Stub,
42718,Ivorian,Loubo Augustin Djessou,788827789.0,Stub,
42719,Ivorian,Aké Loba,789476691.0,Stub,
42720,Ivorian,Aya Virginie Toure,790279945.0,C,
42721,Ivorian,Bernard Zadi Zaourou,791177695.0,Stub,
42722,Ivorian,Charles Konan Banny,793682835.0,Start,
42723,Ivorian,Christine Adjobi,794194775.0,Stub,
42724,Ivorian,Charles Blé Goudé,797168824.0,C,
42725,Ivorian,Sékou Sanogo,797736207.0,Stub,
42726,Ivorian,Paul Antoine Bohoun Bouabré,797737768.0,Start,
42727,Ivorian,Léon Konan Koffi,799061508.0,Stub,
42728,Ivorian,Paul Yao N'Dré,799484902.0,C,
42729,Ivorian,Daniel Kablan Duncan,799873303.0,Start,
42730,Ivorian,Augustin Thiam,800116906.0,Start,
42731,Ivorian,Simone Gbagbo,800169882.0,C,
42732,Ivorian,Henriette Diabaté,800750399.0,Start,
42733,Ivorian,Félix Houphouët-Boigny,801282263.0,B,
42734,Ivorian,List of heads of government of Ivory Coast,802048749.0,Start,
42735,Ivorian,Michel Amani N'Guessan,802374350.0,Stub,
42736,Ivorian,Jeanne Gervais,802893546.0,Stub,
42737,Ivorian,Gladys Anoma,802893568.0,Stub,
42738,Ivorian,Robert Guéï,803820918.0,Start,
42739,Ivorian,List of heads of state of Ivory Coast,803821448.0,Start,
42740,Ivorian,Francis Wodié,803941004.0,C,
42741,Ivorian,List of vice-presidents of Ivory Coast,804108433.0,Stub,
42742,Ivorian,Amadou Gon Coulibaly,805044583.0,Start,
42743,Ivorian,Alassane Ouattara,806218350.0,B,
42744,Ivorian,Hortense Aka-Anghui,806287770.0,Start,
42745,Ivorian,Dagobert Banzio,806421729.0,Start,
42746,Ivorian,Guillaume Soro,806973935.0,C,
42747,Ivorian,Laurent Gbagbo,807159456.0,C,
42748,Ivorian,Patrick Achi,807296683.0,Stub,
42831,Carniolan,Simon Jenko,703436823.0,Start,
42832,Carniolan,Ivan Hribar,713766077.0,C,
42833,Carniolan,Gregor Žerjav,716507073.0,Start,
42834,Carniolan,Karel Dežman,716574519.0,C,
42835,Carniolan,Josip Vilfan,717350390.0,B,
42836,Carniolan,Luka Svetec,717669055.0,Start,
42837,Carniolan,Janez Evangelist Krek,726434981.0,Start,
42838,Carniolan,Etbin Henrik Costa,729435354.0,Start,
42839,Carniolan,Mihael Preiss,738955897.0,Stub,
42840,Carniolan,Karel Lavrič,741794691.0,C,
42841,Carniolan,Lovro Toman,744636212.0,Start,
42842,Carniolan,Bogumil Vošnjak,747945423.0,Start,
42843,Carniolan,Fran Levstik,755713654.0,Start,
42844,Carniolan,Ivan Tavčar,769425247.0,C,
42845,Carniolan,Josip Jurčič,777587526.0,Stub,
42846,Carniolan,Josip Vošnjak,777588436.0,Start,
42847,Carniolan,Janez Bleiweis,780281974.0,Start,
42848,Carniolan,Andrej Einspieler,789072979.0,Start,
42849,Carniolan,Ivan Lorković,789263095.0,Start,
42850,Carniolan,Janko Kersnik,789273199.0,Start,
42851,Carniolan,Ivan Šusteršič,789681987.0,Start,
42852,Carniolan,Philipp von Cobenzl,790213148.0,Start,
42984,Saint Lucian,Petrus Compton,703819839.0,Stub,
42985,Saint Lucian,Harold Dalson,709912281.0,Stub,
42986,Saint Lucian,Keith Mondesir,709912316.0,C,
42987,Saint Lucian,Rufus Bousquet,709914459.0,Start,
42988,Saint Lucian,Len Ishmael,716376965.0,Stub,
42989,Saint Lucian,Dominic Fedee,725910626.0,Stub,
42990,Saint Lucian,Philip Pierre,726374537.0,Stub,
42991,Saint Lucian,Hunter J. Francois,730756593.0,Stub,
42992,Saint Lucian,Vincent Floissac,736890123.0,Start,
42993,Saint Lucian,George Odlum,736890129.0,GA,
42994,Saint Lucian,Ezechiel Joseph,757044849.0,Stub,
42995,Saint Lucian,Menissa Rambally,757615710.0,Start,
42996,Saint Lucian,Damian Greaves,760443772.0,Stub,
42997,Saint Lucian,Richard Frederick,770812205.0,Start,
42998,Saint Lucian,Oliver Plunkett (judge),770813700.0,Stub,
42999,Saint Lucian,Gale Rigobert,770814043.0,Stub,
43000,Saint Lucian,Heraldine Rock,773251387.0,Start,
43001,Saint Lucian,Peter Josie,775241473.0,Start,
43002,Saint Lucian,Jeannine Compton-Antoine,776374386.0,Stub,
43003,Saint Lucian,Lenard Montoute,780250934.0,Start,
43004,Saint Lucian,Louis George (politician),782356881.0,Stub,
43005,Saint Lucian,Mario Michel,783539672.0,Start,
43006,Saint Lucian,Marie Grace Augustin,785101569.0,C,
43007,Saint Lucian,Alvina Reynolds,788727127.0,Stub,
43008,Saint Lucian,Arsene James,789789654.0,Stub,
43009,Saint Lucian,Sarah Flood-Beaubrun,790422420.0,Start,
43010,Saint Lucian,List of Prime Ministers of Saint Lucia,797760898.0,Start,
43011,Saint Lucian,Allan Louisy,797914672.0,Start,
43012,Saint Lucian,Allen Montgomery Lewis,797914793.0,Start,
43013,Saint Lucian,Boswell Williams,797970479.0,Stub,
43014,Saint Lucian,George Charles,798164824.0,Start,
43015,Saint Lucian,George Mallet,798165675.0,Start,
43016,Saint Lucian,Julian Hunte,798468800.0,Start,
43017,Saint Lucian,Morella Joseph,799034545.0,Stub,
43018,Saint Lucian,Pearlette Louisy,799842307.0,C,
43019,Saint Lucian,Stanislaus A. James,800680583.0,Start,
43020,Saint Lucian,Stephenson King,800696547.0,C,
43021,Saint Lucian,Edmund Estephane,801070713.0,Stub,
43022,Saint Lucian,Vaughan Lewis,801096569.0,Start,
43023,Saint Lucian,Winston Cenac,801276622.0,Stub,
43024,Saint Lucian,Emma Hippolyte,801563305.0,Stub,
43025,Saint Lucian,John Compton,803737879.0,B,
43026,Saint Lucian,Kenny Anthony,803917686.0,C,
43027,Saint Lucian,Michael Pilgrim,805577053.0,Stub,
43028,Saint Lucian,Allen Chastanet,805945778.0,Start,
43029,Saint Lucian,Governor-General of Saint Lucia,806408228.0,C,
43030,Saint Lucian,Guy Joseph,807198874.0,Stub,
43031,South African Republic,Thomas François Burgers,704636517.0,C,
43032,South African Republic,Willem Cornelis Janse van Rensburg,716703178.0,Start,
43033,South African Republic,Harry Struben,736854878.0,Start,
43034,South African Republic,"Kruger House, Pretoria",772410051.0,Stub,
43035,South African Republic,Boekenhoutfontein,776299184.0,Start,
43036,South African Republic,State President of the South African Republic,783371989.0,Start,
43037,South African Republic,Transvaal Civil War,787611475.0,C,
43038,South African Republic,"Heroes' Acre, Pretoria",793010122.0,Start,
43039,South African Republic,"Clarens, Switzerland",794593079.0,Start,
43040,South African Republic,"Statue of Paul Kruger, Church Square",800488968.0,Start,
43041,South African Republic,Krugersdorp,801877418.0,C,
43042,South African Republic,Ben Viljoen,804250196.0,C,
43043,South African Republic,Krugerrand,804713000.0,C,
43044,South African Republic,Kruger National Park,805927999.0,GA,
43045,South African Republic,Piet Joubert,807269619.0,C,
43046,Hondura,Céleo Arias,704789339.0,Stub,
43047,Hondura,Juan Francisco de Molina,705346284.0,Stub,
43048,Hondura,Felipe Neri Medina,705346304.0,Stub,
43049,Hondura,Mariano Garrigó,705346378.0,Stub,
43050,Hondura,José María Bustillo (Honduran),705346396.0,Stub,
43051,Hondura,Francisco Gómez (acting president),705346462.0,Stub,
43052,Hondura,Salvador Aguirre (Honduras),705346724.0,Stub,
43053,Hondura,Francisco Bográn,705346741.0,Stub,
43054,Hondura,Juan Ramón Salgado,707824636.0,Stub,
43055,Hondura,Juan José Alvarado,710598059.0,Stub,
43056,Hondura,Juan Ángel Almendares Bonilla,711170881.0,Stub,
43057,Hondura,Oscar Kilgore,715365023.0,Stub,
43058,Hondura,Roberto Flores Bermúdez,716882219.0,Stub,
43059,Hondura,María Josefa Lastiri,717808509.0,Start,
43060,Hondura,Eduardo Bueso,718132526.0,Stub,
43061,Hondura,Elvin Santos,719637124.0,Start,
43062,Hondura,Marlon Pascua,722006681.0,Stub,
43063,Hondura,Domingo Vásquez,722195895.0,Stub,
43064,Hondura,Enrique Flores Lanza,722442093.0,Stub,
